x,y,theta
2.0932777240439933,0.27079274007313825,0.68632187048226789
2.1307274974485368,0.30391253599873358,0.76416840529128971
2.1654051301429442,0.339920874606576,0.845245040554641
2.1970136501165789,0.37864851326407911,0.92700462931397443
2.2253650036837311,0.4198189923463953,1.0071968782539762
2.2503824058007043,0.4630960652048095,1.0842029012480334
2.2720825257579755,0.50812849779952918,1.15701920734821
2.290555333837438,0.5545792187696339,1.22494575307151
2.3059573265085782,0.60213813982686704,1.2871607994559686
2.318523319370176,0.6505260572829743,1.3423911318673996
2.3285897403880473,0.69949787201034241,1.3888286449291998
2.3366149060978487,0.74884824310181575,1.4243154047845061
2.3431838689244482,0.79841586283754695,1.4466751765262855
2.3489952001083667,0.84807912684534614,1.4540207903602236
2.354835307487952,0.89773828080967133,1.4449670765495435
2.3615444545384805,0.94728462643057199,1.4188425967352156
2.369968813640464,0.99656342465266678,1.3760593492862465
2.3808854577779925,1.0453445676100477,1.3186538264671415
2.3948965234160489,1.0933229570613943,1.2506955408809073
2.4123193937383096,1.1401675425471061,1.1780570416431757
2.4331278441397064,1.1856110355735763,1.1073262123582752
2.4569840353428329,1.2295364784883382,1.0443211085743478
2.4833442141909048,1.2720134245709978,0.99302534716053048
2.5115797573229939,1.3132738831422803,0.95537691068168107
2.5410658083778164,1.3536545273497949,0.93170605266195305
2.5712254910740429,1.393536654801089,0.92136727248819195
2.6015412412257755,1.433300415853128,0.923267560904103
2.6315485634121281,1.473296128557438,0.93622591686667977
2.6608219709892742,1.5138297578578219,0.95920502622344705
2.6889576015024503,1.5551581645571031,0.99144338594636228
2.7155554186085364,1.5974888281337778,1.0324751318685348
2.7402050765969115,1.6409782845243177,1.0820195104745047
2.7624809930873018,1.6857249833629617,1.1397581452763645
2.7819518614510539,1.7317562073508754,1.2050712426517438
2.79820630873557,1.7790139575346005,1.2768494508669033
2.8108892081149701,1.8273485292002332,1.3535058642079216
2.8197349041369031,1.8765272057747979,1.4332426243496301
2.8245809987823587,1.9262577339813225,1.5144835012830062
2.8253546490864889,1.9762168114786136,1.5962636536957364
2.8220384770099276,2.0260708034206747,1.6783786488532977
2.8146340850238976,2.0754819335820747,1.7612262495957647
2.8031412386918007,2.1241029659828246,1.8454133629493319
2.7875625564414976,2.1715704865526835,1.9312729155189181
2.7679322248417177,2.21750869193531,2.018458598219866
2.7443559237810375,2.2615514815363507,2.1057807664840578
2.7170416625207934,2.3033807660172299,2.1913785207002334
2.6863037399471459,2.342767394831307,2.273172427850227
2.6525358318388945,2.3795965084432802,2.3494004559230586
2.6161648044227981,2.4138659172495616,2.4190331746417972
2.5776025633248505,2.4456581613868424,2.4819864012729083
2.5372080901777618,2.4750948111434918,2.5391620406245528
2.4952640675704125,2.5022832509351858,2.5923617121542359
2.4519684705969449,2.5272655128033654,2.644080983941262
2.4074409636409411,2.5499778626456089,2.6971891318354779
2.3617438893723111,2.5702278626921213,2.7545343158432232
2.3149165218194736,2.5876927084378356,2.8185224190290818
2.2670191997887126,2.6019417163090606,2.890671070605467
2.2181803372405815,2.6124884970228357,2.9711130274509325
